time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,number_of_mRNA_in_nucleus,number_of_mRNA_in_cytoplasm,number_of_transcription_sites,file_name
9,1,514,73,1,2245.0,4972,76.23250201126308,0,2,0,rep2_FOV6
10,1,514,73,1,2251.0,4811,70.74579089586365,0,0,0,rep2_FOV6
11,1,514,73,1,2255.0,4713,69.90070019096117,0,0,0,rep2_FOV6
12,1,514,73,1,2250.0,4620,67.71580086580087,0,0,0,rep2_FOV6
13,1,514,73,1,2257.0,4581,67.23357345557739,0,0,0,rep2_FOV6
14,1,514,73,1,2258.0,4431,65.82171067479125,1,1,1,rep2_FOV6
15,1,514,73,1,2264.0,4553,66.44146716450692,1,1,0,rep2_FOV6
16,1,514,73,1,2245.0,4584,67.782722513089,1,1,0,rep2_FOV6
17,1,514,73,1,2262.0,4620,67.06385281385282,1,1,0,rep2_FOV6
18,1,514,73,1,2256.0,4732,67.77641589180051,0,3,1,rep2_FOV6
19,1,514,73,1,2270.0,4811,69.18582415298275,2,4,1,rep2_FOV6
20,1,514,73,1,2261.0,4903,74.2359779726698,4,10,0,rep2_FOV6
0,2,231,78,1,2425.0,7176,139.9471850613155,3,8,0,rep2_FOV6
1,2,231,78,1,2421.0,7270,150.8317744154058,2,10,0,rep2_FOV6
2,2,231,78,1,2430.0,7165,144.39218422889044,2,6,0,rep2_FOV6
3,2,231,78,1,2427.0,7079,131.50557988416443,1,6,0,rep2_FOV6
4,2,231,78,1,2448.0,7052,118.09217243335225,1,4,0,rep2_FOV6
5,2,231,78,1,2416.0,6710,99.38017883755587,1,3,0,rep2_FOV6
6,2,231,78,1,2416.0,6506,86.1550876114356,1,2,1,rep2_FOV6
7,2,231,78,1,2427.0,6309,79.1055634807418,2,3,1,rep2_FOV6
8,2,231,78,1,2419.0,6198,75.89528880283963,3,3,1,rep2_FOV6
9,2,231,78,1,2425.0,6117,72.50613045610594,5,2,0,rep2_FOV6
10,2,231,78,1,2427.0,6061,70.55353901996371,3,2,0,rep2_FOV6
11,2,231,78,1,2417.0,6037,69.58008944840152,0,3,0,rep2_FOV6
12,2,231,78,1,2436.0,5963,69.91162166694617,0,2,1,rep2_FOV6
13,2,231,78,1,2413.0,5877,68.95320741875106,3,3,0,rep2_FOV6
14,2,231,78,1,2428.0,5870,69.78858603066439,2,3,0,rep2_FOV6
15,2,231,78,1,2423.0,6002,71.29923358880373,1,4,0,rep2_FOV6
16,2,231,78,1,2436.0,6134,72.06602543201826,1,3,0,rep2_FOV6
17,2,231,78,1,2434.0,5886,70.66853550798506,0,1,0,rep2_FOV6
18,2,231,78,1,2442.0,5839,67.95701318718959,0,0,0,rep2_FOV6
19,2,231,78,1,2414.0,5680,66.75651408450705,0,0,0,rep2_FOV6
20,2,231,78,1,2413.0,5685,64.86877748460861,0,0,0,rep2_FOV6
0,3,183,290,1,2640.0,13509,155.58250055518542,2,9,0,rep2_FOV6
1,3,183,290,1,2637.0,13411,146.9666691521885,2,12,0,rep2_FOV6
2,3,183,290,1,2634.0,13146,133.56587555149855,3,11,0,rep2_FOV6
3,3,183,290,1,2634.0,6307,74.22863485016649,1,1,0,rep2_FOV6
4,3,183,290,1,2635.0,6307,75.43396226415095,0,1,1,rep2_FOV6
5,3,183,290,1,2648.0,6213,72.53114437469821,1,2,0,rep2_FOV6
6,3,183,290,1,2647.0,6135,70.56854115729422,1,2,1,rep2_FOV6
7,3,183,290,1,2660.0,6023,69.8404449609829,1,11,1,rep2_FOV6
8,3,183,290,1,2652.0,6272,72.5859375,1,7,1,rep2_FOV6
9,3,183,290,1,2652.0,6370,76.01177394034536,1,7,1,rep2_FOV6
10,3,183,290,1,2626.0,6400,76.9996875,3,7,0,rep2_FOV6
11,3,183,290,1,2654.0,6427,79.50816866345106,4,10,0,rep2_FOV6
12,3,183,290,1,2663.0,6402,79.46204311152765,1,4,0,rep2_FOV6
13,3,183,290,1,2630.0,6320,75.30632911392405,0,5,1,rep2_FOV6
14,3,183,290,1,2655.0,6318,74.99477682811016,6,5,0,rep2_FOV6
15,3,183,290,1,2676.0,6286,75.3706649697741,2,5,0,rep2_FOV6
16,3,183,290,1,2668.0,6162,74.33106134371957,1,6,0,rep2_FOV6
17,3,183,290,1,2646.0,6203,71.25310333709496,0,3,0,rep2_FOV6
18,3,183,290,1,2638.0,6002,70.51932689103631,0,1,0,rep2_FOV6
19,3,183,290,1,2653.0,6099,70.60403344810625,1,4,1,rep2_FOV6
20,3,183,290,1,2659.0,6276,74.00669216061185,1,6,1,rep2_FOV6
0,4,452,342,1,2616.0,6758,189.6238532110092,5,6,0,rep2_FOV6
1,4,452,342,1,2618.0,6771,191.02008565942992,3,9,0,rep2_FOV6
2,4,452,342,1,2619.0,6701,172.11878824056112,0,9,0,rep2_FOV6
3,4,452,342,1,2631.0,6571,151.63841120073047,0,5,0,rep2_FOV6
4,4,452,342,1,18.0,6440,130.35341614906832,0,4,0,rep2_FOV6
5,4,452,342,1,2625.0,6157,105.88744518434302,0,4,0,rep2_FOV6
6,4,452,342,1,2617.0,5963,92.37632064397116,0,3,0,rep2_FOV6
7,4,452,342,1,2626.0,5797,84.3900293255132,0,2,1,rep2_FOV6
8,4,452,342,1,2625.0,5713,79.57605461228776,3,3,1,rep2_FOV6
9,4,452,342,1,2623.0,5687,80.94039036398804,3,8,1,rep2_FOV6
10,4,452,342,1,2620.0,5688,78.66191983122363,2,6,1,rep2_FOV6
11,4,452,342,1,2618.0,5626,79.7916814788482,1,9,1,rep2_FOV6
12,4,452,342,1,2629.0,5699,81.8757676785401,5,8,1,rep2_FOV6
13,4,452,342,1,2636.0,5845,82.96304533789564,2,7,1,rep2_FOV6
14,4,452,342,1,2640.0,5832,84.65757887517147,1,4,1,rep2_FOV6
15,4,452,342,1,2619.0,5788,82.49585348997927,3,6,0,rep2_FOV6
16,4,452,342,1,2612.0,5762,81.22561610551892,1,6,1,rep2_FOV6
17,4,452,342,1,2637.0,5647,79.09084469629892,3,6,0,rep2_FOV6
18,4,452,342,1,2617.0,5691,77.5684413986997,1,5,0,rep2_FOV6
19,4,452,342,1,2629.0,5613,74.99982184215214,0,4,0,rep2_FOV6
20,4,452,342,1,2632.0,5581,73.38201039240279,0,2,0,rep2_FOV6
0,5,257,376,1,2385.0,13509,155.58250055518542,2,9,0,rep2_FOV6
1,5,257,376,1,2380.0,13411,146.9666691521885,2,12,0,rep2_FOV6
2,5,257,376,1,2368.0,13146,133.56587555149855,3,11,0,rep2_FOV6
3,5,257,376,1,2380.0,6517,164.87524934785944,1,8,0,rep2_FOV6
4,5,257,376,1,2630.0,6365,140.17486252945798,0,5,1,rep2_FOV6
5,5,257,376,1,2386.0,6037,112.21484180884543,2,5,0,rep2_FOV6
6,5,257,376,1,2389.0,5920,96.6035472972973,4,3,0,rep2_FOV6
7,5,257,376,1,2382.0,5717,86.72922861640721,1,3,0,rep2_FOV6
8,5,257,376,1,2384.0,5523,81.4584464964693,0,3,0,rep2_FOV6
9,5,257,376,1,2396.0,5480,76.03704379562043,0,1,0,rep2_FOV6
10,5,257,376,1,2388.0,5346,72.02169846614291,1,3,0,rep2_FOV6
11,5,257,376,1,2384.0,5191,71.36389905605856,4,3,0,rep2_FOV6
12,5,257,376,1,2391.0,5291,70.85333585333585,3,4,0,rep2_FOV6
13,5,257,376,1,2383.0,5285,72.91674550614948,2,3,1,rep2_FOV6
14,5,257,376,1,2383.0,5251,72.12530946486383,2,4,1,rep2_FOV6
15,5,257,376,1,2367.0,5318,73.58048138397893,1,4,0,rep2_FOV6
16,5,257,376,1,2381.0,5411,73.91609683977083,2,4,0,rep2_FOV6
17,5,257,376,1,2390.0,5433,73.19363151113565,1,4,0,rep2_FOV6
18,5,257,376,1,2386.0,5321,71.90809998120655,0,3,1,rep2_FOV6
19,5,257,376,1,2368.0,5227,72.4522670748039,1,3,1,rep2_FOV6
20,5,257,376,1,2395.0,5333,73.598912432027,2,2,1,rep2_FOV6
0,6,534,417,1,2381.0,5793,89.57862938028656,0,3,0,rep2_FOV6
1,6,534,417,1,2346.0,5657,83.97896411525544,0,1,0,rep2_FOV6
2,6,534,417,1,2374.0,5586,79.78499820981024,0,1,0,rep2_FOV6
3,6,534,417,1,2359.0,5354,74.3997011580127,0,1,0,rep2_FOV6
4,6,534,417,1,2384.0,5437,74.45447857274232,0,0,0,rep2_FOV6
5,6,534,417,1,2362.0,5215,69.81284755512944,0,0,0,rep2_FOV6
6,6,534,417,1,2358.0,5186,68.5580408792904,0,0,0,rep2_FOV6
7,6,534,417,1,2371.0,5123,68.72652742533671,0,0,1,rep2_FOV6
8,6,534,417,1,2367.0,5217,68.09085681426107,2,1,0,rep2_FOV6
9,6,534,417,1,2354.0,5075,67.85004926108374,1,3,1,rep2_FOV6
10,6,534,417,1,2354.0,5099,67.91998431064914,2,1,0,rep2_FOV6
11,6,534,417,1,2359.0,4992,67.69491185897436,2,2,0,rep2_FOV6
12,6,534,417,1,2380.0,5158,69.65742535866615,1,2,0,rep2_FOV6
13,6,534,417,1,2346.0,5081,68.14170438889983,3,0,0,rep2_FOV6
14,6,534,417,1,2365.0,5045,67.0420218037661,0,0,1,rep2_FOV6
15,6,534,417,1,2363.0,5019,68.11077903964933,3,0,1,rep2_FOV6
16,6,534,417,1,2351.0,5036,69.44201747418586,2,3,1,rep2_FOV6
17,6,534,417,1,2374.0,5247,71.27482370878597,4,5,0,rep2_FOV6
18,6,534,417,1,2376.0,5321,71.42003382822777,1,6,0,rep2_FOV6
19,6,534,417,1,2361.0,5259,74.64251758889523,0,5,0,rep2_FOV6
20,6,534,417,1,2371.0,5457,74.16932380428807,0,5,0,rep2_FOV6
0,7,378,488,1,2459.0,12165,110.28672420879572,1,6,2,rep2_FOV6
1,7,378,488,1,2444.0,12227,112.04334669174776,4,12,2,rep2_FOV6
2,7,378,488,1,2440.0,12288,117.11368815104169,6,12,1,rep2_FOV6
3,7,378,488,1,2455.0,12397,122.3724288134226,4,11,0,rep2_FOV6
4,7,378,488,1,2366.0,12304,119.03608582574772,1,6,1,rep2_FOV6
5,7,378,488,1,2461.0,12007,99.98625801615724,5,8,2,rep2_FOV6
6,7,378,488,1,2465.0,11518,90.37957978815768,2,9,2,rep2_FOV6
7,7,378,488,1,2438.0,11296,83.65563031161473,4,9,1,rep2_FOV6
8,7,378,488,1,2454.0,11132,78.44834710743801,1,9,0,rep2_FOV6
9,7,378,488,1,2460.0,10609,75.04533886322933,4,4,0,rep2_FOV6
10,7,378,488,1,2472.0,4645,70.71194833153929,1,1,0,rep2_FOV6
11,7,378,488,1,2456.0,10481,71.05018605094934,2,5,1,rep2_FOV6
12,7,378,488,1,2435.0,10450,71.36,3,4,0,rep2_FOV6
13,7,378,488,1,2454.0,10423,70.34615753621797,3,3,0,rep2_FOV6
14,7,378,488,1,2429.0,4628,68.46153846153847,0,2,0,rep2_FOV6
15,7,378,488,1,2428.0,10045,67.85594823295172,1,4,1,rep2_FOV6
16,7,378,488,1,2450.0,9973,68.09585881881078,0,6,2,rep2_FOV6
17,7,378,488,1,2447.0,10330,70.27618586640853,4,9,2,rep2_FOV6
18,7,378,488,1,2423.0,11063,76.6893247762813,4,12,2,rep2_FOV6
19,7,378,488,1,2467.0,11274,82.99352492460528,3,20,1,rep2_FOV6
20,7,378,488,1,2456.0,11184,83.82975679542203,4,10,1,rep2_FOV6
0,8,307,564,1,2259.0,12165,110.28672420879572,1,6,2,rep2_FOV6
1,8,307,564,1,2302.0,12227,112.04334669174776,4,12,2,rep2_FOV6
2,8,307,564,1,2280.0,12288,117.11368815104169,6,12,1,rep2_FOV6
3,8,307,564,1,2275.0,12397,122.3724288134226,4,11,0,rep2_FOV6
4,8,307,564,1,2452.0,12304,119.03608582574772,1,6,1,rep2_FOV6
5,8,307,564,1,2279.0,12007,99.98625801615724,5,8,2,rep2_FOV6
6,8,307,564,1,2291.0,11518,90.37957978815768,2,9,2,rep2_FOV6
7,8,307,564,1,2295.0,11296,83.65563031161473,4,9,1,rep2_FOV6
8,8,307,564,1,2270.0,11132,78.44834710743801,1,9,0,rep2_FOV6
9,8,307,564,1,2286.0,10609,75.04533886322933,4,4,0,rep2_FOV6
10,8,307,564,1,2279.0,5721,72.74514944939696,0,3,1,rep2_FOV6
11,8,307,564,1,2308.0,10481,71.05018605094934,2,5,1,rep2_FOV6
12,8,307,564,1,2283.0,10450,71.36,3,4,0,rep2_FOV6
13,8,307,564,1,2294.0,10423,70.34615753621797,3,3,0,rep2_FOV6
14,8,307,564,1,2284.0,5550,69.35621621621621,2,0,0,rep2_FOV6
15,8,307,564,1,2275.0,10045,67.85594823295172,1,4,1,rep2_FOV6
16,8,307,564,1,2298.0,9973,68.09585881881078,0,6,2,rep2_FOV6
17,8,307,564,1,2281.0,10330,70.27618586640853,4,9,2,rep2_FOV6
18,8,307,564,1,2277.0,11063,76.6893247762813,4,12,2,rep2_FOV6
19,8,307,564,1,2294.0,11274,82.99352492460528,3,20,1,rep2_FOV6
20,8,307,564,1,2265.0,11184,83.82975679542203,4,10,1,rep2_FOV6
